codigo_pa;numero_pa;uf;municipio;longitude;latitude;altitude_(m);profundidade_superior;profundidade_inferior;simbolo_horizonte;codigo_horizonte;classe_solos_nivel_1
13448.0;P61;PI;Pimenteiras;;;340.0;25.0;60.0;B22t;45403.0;PLANOSSOLO
13449.0;P62;PI;Castelo do Piauí;;;330.0;140.0;200.0;B;45404.0;LATOSSOLO
13450.0;P63;PI;Castelo do Piauí;;;250.0;0.0;15.0;A;45405.0;PLANOSSOLO
13450.0;P63;PI;Castelo do Piauí;;;250.0;15.0;30.0;Bt;45406.0;PLANOSSOLO
13452.0;P65;PI;Castelo do Piauí;;;240.0;0.0;8.0;A1;45407.0;PLINTOSSOLO
13452.0;P65;PI;Castelo do Piauí;;;240.0;8.0;20.0;A2;45408.0;PLINTOSSOLO
13452.0;P65;PI;Castelo do Piauí;;;240.0;20.0;40.0;Btp1cn;45409.0;PLINTOSSOLO
13453.0;P67;PI;Teresina;;;140.0;0.0;15.0;A;45410.0;NEOSSOLO
13453.0;P67;PI;Teresina;;;140.0;15.0;80.0;C1;45411.0;NEOSSOLO
13453.0;P67;PI;Teresina;;;140.0;80.0;100.0;C2;45412.0;NEOSSOLO
13453.0;P67;PI;Teresina;;;140.0;150.0;200.0;C3;45413.0;NEOSSOLO
13454.0;P68;PI;Teresina;;;120.0;0.0;20.0;A;45414.0;NEOSSOLO
13454.0;P68;PI;Teresina;;;120.0;20.0;110.0;C1;45415.0;NEOSSOLO
13454.0;P68;PI;Teresina;;;120.0;110.0;125.0;C2;45416.0;NEOSSOLO
13455.0;P69;PI;Teresina;;;150.0;0.0;20.0;A;45417.0;NEOSSOLO
13455.0;P69;PI;Teresina;;;150.0;20.0;100.0;C1;45418.0;NEOSSOLO
13455.0;P69;PI;Teresina;;;150.0;100.0;200.0;C2;45419.0;NEOSSOLO
13455.0;P69;PI;Teresina;;;150.0;200.0;250.0;C3;45420.0;NEOSSOLO
13456.0;P70;PI;Oeiras;;;200.0;0.0;40.0;A;45421.0;PLINTOSSOLO
13456.0;P70;PI;Oeiras;;;200.0;40.0;100.0;Cpl;45422.0;PLINTOSSOLO
13457.0;P71;PI;José de Freitas;;;150.0;0.0;25.0;A1;45423.0;PLINTOSSOLO
13457.0;P71;PI;José de Freitas;;;150.0;180.0;220.0;Btp1;45424.0;PLINTOSSOLO
13458.0;P72;PI;José de Freitas;;;140.0;0.0;25.0;A1;45425.0;PLINTOSSOLO
13458.0;P72;PI;José de Freitas;;;140.0;25.0;75.0;A2;45426.0;PLINTOSSOLO
13458.0;P72;PI;José de Freitas;;;140.0;75.0;90.0;Btpl;45427.0;PLINTOSSOLO
13458.0;P72;PI;José de Freitas;;;140.0;75.0;90.0;R;45428.0;PLINTOSSOLO
13459.0;P73;PI;José de Freitas;;;160.0;0.0;25.0;A;45429.0;ARGISSOLO
13459.0;P73;PI;José de Freitas;;;160.0;25.0;50.0;B1tcn;45430.0;ARGISSOLO
13459.0;P73;PI;José de Freitas;;;160.0;50.0;100.0;B2tcn;45431.0;ARGISSOLO
13460.0;P74;PI;Barras;;;160.0;0.0;25.0;A11;45432.0;PLINTOSSOLO
13460.0;P74;PI;Barras;;;160.0;25.0;45.0;A12;45433.0;PLINTOSSOLO
13460.0;P74;PI;Barras;;;160.0;45.0;80.0;A2;45434.0;PLINTOSSOLO
13460.0;P74;PI;Barras;;;160.0;80.0;90.0;B1;45435.0;PLINTOSSOLO
13460.0;P74;PI;Barras;;;160.0;90.0;130.0;B2tpl;45436.0;PLINTOSSOLO
13461.0;P75;PI;Batalha;;;120.0;40.0;60.0;Bt;45437.0;PLANOSSOLO
13463.0;P77;PI;Esperantina;;;140.0;0.0;30.0;A;45438.0;ARGISSOLO
13463.0;P77;PI;Esperantina;;;140.0;30.0;45.0;B1t;45439.0;ARGISSOLO
13463.0;P77;PI;Esperantina;;;140.0;45.0;65.0;B2t;45440.0;ARGISSOLO
13463.0;P77;PI;Esperantina;;;140.0;65.0;100.0;B3tpl;45441.0;ARGISSOLO
13464.0;P78;PI;Joaquim Pires;;;100.0;80.0;130.0;Bt;45442.0;NITOSSOLO
13465.0;P79;PI;Joaquim Pires;;;140.0;120.0;150.0;B;45443.0;LATOSSOLO
13466.0;P80;PI;Oeiras;;;270.0;120.0;160.0;B;45444.0;LATOSSOLO
13468.0;P82;PI;Parnaíba;;;80.0;0.0;8.0;A1;45445.0;ARGISSOLO
13468.0;P82;PI;Parnaíba;;;80.0;8.0;50.0;A2;45446.0;ARGISSOLO
13468.0;P82;PI;Parnaíba;;;80.0;50.0;90.0;B1t;45447.0;ARGISSOLO
13468.0;P82;PI;Parnaíba;;;80.0;90.0;130.0;B2t;45448.0;ARGISSOLO
13469.0;P83;PI;Parnaíba;;;70.0;0.0;10.0;A1;45449.0;ARGISSOLO
13469.0;P83;PI;Parnaíba;;;70.0;10.0;30.0;A2;45450.0;ARGISSOLO
13469.0;P83;PI;Parnaíba;;;70.0;100.0;140.0;B21t;45451.0;ARGISSOLO
13469.0;P83;PI;Parnaíba;;;70.0;140.0;160.0;B22t;45452.0;ARGISSOLO
13471.0;P85;PI;Parnaíba;;;;0.0;40.0;A;45453.0;PLINTOSSOLO
13471.0;P85;PI;Parnaíba;;;;40.0;100.0;Btp1;45454.0;PLINTOSSOLO
13473.0;P87;PI;Buriti dos Lopes;;;80.0;30.0;60.0;Btpl;45455.0;PLINTOSSOLO
13474.0;P88;PI;Piripiri;;;100.0;0.0;30.0;A;45456.0;LATOSSOLO
13474.0;P88;PI;Piripiri;;;100.0;0.0;30.0;B;45457.0;LATOSSOLO
13476.0;P9;PI;Floriano;;;230.0;0.0;28.0;A1;45462.0;LATOSSOLO
13476.0;P9;PI;Floriano;;;230.0;28.0;58.0;A3;45463.0;LATOSSOLO
13476.0;P9;PI;Floriano;;;230.0;58.0;93.0;B1;45464.0;LATOSSOLO
13476.0;P9;PI;Floriano;;;230.0;93.0;130.0;B2;45465.0;LATOSSOLO
13478.0;P91;PI;Piripiri;;;70.0;0.0;15.0;A1;45466.0;PLINTOSSOLO
13478.0;P91;PI;Piripiri;;;70.0;15.0;40.0;A2;45467.0;PLINTOSSOLO
13478.0;P91;PI;Piripiri;;;70.0;40.0;100.0;Btpl;45468.0;PLINTOSSOLO
13479.0;P92;PI;Campo Maior;;;90.0;0.0;20.0;Acn;45469.0;PLINTOSSOLO
13479.0;P92;PI;Campo Maior;;;90.0;20.0;40.0;Bt1cn;45470.0;PLINTOSSOLO
13479.0;P92;PI;Campo Maior;;;90.0;40.0;80.0;B2tcn;45471.0;PLINTOSSOLO
13479.0;P92;PI;Campo Maior;;;90.0;80.0;100.0;B3tplc;45472.0;PLINTOSSOLO
13480.0;P93;PI;Campo Maior;;;70.0;0.0;15.0;A1;45473.0;PLINTOSSOLO
13480.0;P93;PI;Campo Maior;;;70.0;15.0;40.0;A21;45474.0;PLINTOSSOLO
13480.0;P93;PI;Campo Maior;;;70.0;40.0;80.0;A22;45475.0;PLINTOSSOLO
13481.0;P22;PI;São Raimundo Nonato;;;450.0;999.0;80.0;B;45476.0;LATOSSOLO
13481.0;P22;PI;São Raimundo Nonato;;;450.0;0.0;20.0;A;45477.0;LATOSSOLO
13481.0;P22;PI;São Raimundo Nonato;;;450.0;0.0;20.0;Ap;45478.0;LATOSSOLO
13481.0;P22;PI;São Raimundo Nonato;;;450.0;70.0;90.0;Bw;45479.0;LATOSSOLO
13481.0;P22;PI;São Raimundo Nonato;;;450.0;80.0;110.0;Bw2;45480.0;LATOSSOLO
13482.0;P42;PI;Jaicós;;;320.0;0.0;15.0;A;45486.0;NEOSSOLO
13482.0;P42;PI;Jaicós;;;320.0;15.0;50.0;C1;45487.0;NEOSSOLO
13482.0;P42;PI;Jaicós;;;320.0;50.0;60.0;C2;45488.0;NEOSSOLO
13482.0;P42;PI;Jaicós;;;320.0;80.0;100.0;Btpl;45489.0;NEOSSOLO
13483.0;P47;PI;Jaicós;;;380.0;0.0;15.0;A;45490.0;LUVISSOLO
13483.0;P47;PI;Jaicós;;;380.0;15.0;50.0;Bt;45491.0;LUVISSOLO
13484.0;P66;PI;Teresina;;;150.0;0.0;20.0;A;45492.0;LUVISSOLO
13484.0;P66;PI;Teresina;;;150.0;20.0;100.0;Bt;45493.0;LUVISSOLO
13485.0;P8;PI;Oeiras;;;270.0;0.0;999.0;A;45494.0;LATOSSOLO
13485.0;P8;PI;Oeiras;;;270.0;120.0;160.0;B;45495.0;LATOSSOLO
13486.0;P7;PI;Oeiras;;;300.0;0.0;40.0;A;45496.0;PLINTOSSOLO
13486.0;P7;PI;Oeiras;;;300.0;40.0;9999.0;Cpl;45497.0;PLINTOSSOLO
13438.0;P52;PI;Picos;;;320.0;999.0;9999.0;c;45498.0;NEOSSOLO
13445.0;P59;PI;Pimenteiras;;;320.0;999.0;9999.0;A;45499.0;NEOSSOLO
13445.0;P59;PI;Pimenteiras;;;320.0;999.0;9999.0;C;45500.0;NEOSSOLO
13434.0;P49;PI;Paulistana;;;450.0;999.0;9999.0;Bt;45501.0;LUVISSOLO
;P4;PI;Teresina;;;200.0;;;;;CHERNOSSOLO
;P17;PI;Cristino Castro;;;320.0;;;;;LATOSSOLO
;P86;PI;Buriti dos Lopes;;;120.0;;;;;LATOSSOLO
;P64;PI;Castelo do Piauí;;;270.0;;;;;LATOSSOLO
;P84;PI;Parnaíba;;;;;;;;NEOSSOLO
;P81;PI;Parnaíba;;;90.0;;;;;ARGISSOLO
5646.0;1 (04);PB;Patos;-37.005;-7.0;257.0;0.0;12.0;A;15243.0;ARGISSOLO
5646.0;1 (04);PB;Patos;-37.005;-7.0;257.0;12.0;25.0;Bt1;15244.0;ARGISSOLO
5646.0;1 (04);PB;Patos;-37.005;-7.0;257.0;25.0;50.0;Bt2;15245.0;ARGISSOLO
5646.0;1 (04);PB;Patos;-37.005;-7.0;257.0;50.0;75.0;Cr;15246.0;ARGISSOLO
5647.0;2 (03);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;0.0;10.0;A;15247.0;ARGISSOLO
5647.0;2 (03);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;10.0;28.0;BA;15248.0;ARGISSOLO
5647.0;2 (03);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;28.0;38.0;Bt1;15249.0;ARGISSOLO
5647.0;2 (03);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;38.0;60.0;Bt2;15250.0;ARGISSOLO
5647.0;2 (03);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;60.0;70.0;Bt3;15251.0;ARGISSOLO
5647.0;2 (03);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;70.0;;Cr;15252.0;ARGISSOLO
5648.0;3 (02);PB;Patos;-37.005;-7.0;250.0;0.0;20.0;Ap;15253.0;LUVISSOLO
5648.0;3 (02);PB;Patos;-37.005;-7.0;250.0;20.0;43.0;Bt1;15254.0;LUVISSOLO
5648.0;3 (02);PB;Patos;-37.005;-7.0;250.0;43.0;73.0;Bt2;15255.0;LUVISSOLO
5648.0;3 (02);PB;Patos;-37.005;-7.0;250.0;73.0;90.0;Cr;15257.0;LUVISSOLO
5649.0;4 (05);PB;Patos;-37.005;-7.0;255.0;0.0;15.0;Ap;15259.0;LUVISSOLO
5649.0;4 (05);PB;Patos;-37.005;-7.0;255.0;15.0;38.0;Bt1;15260.0;LUVISSOLO
5649.0;4 (05);PB;Patos;-37.005;-7.0;255.0;38.0;63.0;Bt2;15262.0;LUVISSOLO
5649.0;4 (05);PB;Patos;-37.005;-7.0;255.0;63.0;90.0;Cr;15264.0;LUVISSOLO
5650.0;5 (26);PB;Patos;-37.00527777777778;-6.016388888888889;255.0;0.0;12.0;A;15266.0;LUVISSOLO
5650.0;5 (26);PB;Patos;-37.00527777777778;-6.016388888888889;255.0;12.0;44.0;Bt1;15267.0;LUVISSOLO
5650.0;5 (26);PB;Patos;-37.00527777777778;-6.016388888888889;255.0;44.0;63.0;Bt2;15269.0;LUVISSOLO
5650.0;5 (26);PB;Patos;-37.00527777777778;-6.016388888888889;255.0;63.0;74.0;Cr;15270.0;LUVISSOLO
5650.0;5 (26);PB;Patos;-37.00527777777778;-6.016388888888889;255.0;74.0;;R;15271.0;LUVISSOLO
5651.0;6 (01);PB;Patos;-37.005;-7.0;245.0;0.0;15.0;Ap;15272.0;LUVISSOLO
5651.0;6 (01);PB;Patos;-37.005;-7.0;245.0;15.0;35.0;A2;15273.0;LUVISSOLO
5651.0;6 (01);PB;Patos;-37.005;-7.0;245.0;35.0;50.0;Bt;15274.0;LUVISSOLO
5651.0;6 (01);PB;Patos;-37.005;-7.0;245.0;50.0;75.0;BC;15275.0;LUVISSOLO
5651.0;6 (01);PB;Patos;-37.005;-7.0;245.0;75.0;95.0;Cr;15278.0;LUVISSOLO
5655.0;7 (07);PB;Patos;-37.00527777777778;-7.0;245.0;0.0;26.0;A;15283.0;LUVISSOLO
5655.0;7 (07);PB;Patos;-37.00527777777778;-7.0;245.0;26.0;47.0;2Bt;15284.0;LUVISSOLO
5655.0;7 (07);PB;Patos;-37.00527777777778;-7.0;245.0;47.0;73.0;2BC;15285.0;LUVISSOLO
5656.0;8 (23);PB;Patos;-37.005;-7.0;262.0;0.0;18.0;A1;15286.0;LUVISSOLO
5656.0;8 (23);PB;Patos;-37.005;-7.0;262.0;18.0;43.0;A2;15287.0;LUVISSOLO
5656.0;8 (23);PB;Patos;-37.005;-7.0;262.0;43.0;70.0;Bt;15288.0;LUVISSOLO
5656.0;8 (23);PB;Patos;-37.005;-7.0;262.0;70.0;75.0;Cr;15289.0;LUVISSOLO
5656.0;8 (23);PB;Patos;-37.005;-7.0;262.0;75.0;;R;15290.0;LUVISSOLO
5657.0;9 (25);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;0.0;18.0;A;15291.0;CAMBISSOLO
5657.0;9 (25);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;18.0;25.0;Bt;15292.0;CAMBISSOLO
5657.0;9 (25);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;25.0;;Cr;15293.0;CAMBISSOLO
5658.0;10 (22);PB;Patos;-37.00527777777778;-6.016388888888889;253.0;0.0;13.0;A1;15294.0;PLANOSSOLO
5658.0;10 (22);PB;Patos;-37.00527777777778;-6.016388888888889;253.0;13.0;30.0;A2;15295.0;PLANOSSOLO
5658.0;10 (22);PB;Patos;-37.00527777777778;-6.016388888888889;253.0;30.0;80.0;2Bt1;15296.0;PLANOSSOLO
5658.0;10 (22);PB;Patos;-37.00527777777778;-6.016388888888889;253.0;80.0;112.0;2Bt2;15297.0;PLANOSSOLO
5658.0;10 (22);PB;Patos;-37.00527777777778;-6.016388888888889;253.0;112.0;130.0;2Cr;15298.0;PLANOSSOLO
5658.0;10 (22);PB;Patos;-37.00527777777778;-6.016388888888889;253.0;130.0;;R;15299.0;PLANOSSOLO
5659.0;11 (24);PB;Patos;-37.00527777777778;-6.016388888888889;251.0;0.0;20.0;A;15300.0;PLANOSSOLO
5659.0;11 (24);PB;Patos;-37.00527777777778;-6.016388888888889;251.0;20.0;50.0;2Btn1;15301.0;PLANOSSOLO
5659.0;11 (24);PB;Patos;-37.00527777777778;-6.016388888888889;251.0;50.0;115.0;2Btn2;15302.0;PLANOSSOLO
5659.0;11 (24);PB;Patos;-37.00527777777778;-6.016388888888889;251.0;115.0;155.0;2Btn3;15304.0;PLANOSSOLO
5660.0;12 (13);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;0.0;15.0;Ap;15308.0;CAMBISSOLO
5660.0;12 (13);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;15.0;44.0;Bi1;15309.0;CAMBISSOLO
5660.0;12 (13);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;44.0;105.0;Bi2;15311.0;CAMBISSOLO
5660.0;12 (13);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;105.0;140.0;Bi3;15312.0;CAMBISSOLO
5660.0;12 (13);PB;Patos;-37.00555555555555;-6.016388888888889;280.0;105.0;140.0;Cr;15313.0;CAMBISSOLO
5661.0;13 (14);PB;Patos;-37.00527777777778;-6.016388888888889;242.0;0.0;10.0;Ap;15314.0;CAMBISSOLO
5661.0;13 (14);PB;Patos;-37.00527777777778;-6.016388888888889;242.0;10.0;28.0;Bi1;15315.0;CAMBISSOLO
5661.0;13 (14);PB;Patos;-37.00527777777778;-6.016388888888889;242.0;28.0;70.0;Bi2;15316.0;CAMBISSOLO
5661.0;13 (14);PB;Patos;-37.00527777777778;-6.016388888888889;242.0;70.0;90.0;2Bi3;15318.0;CAMBISSOLO
5661.0;13 (14);PB;Patos;-37.00527777777778;-6.016388888888889;242.0;90.0;110.0;3C1;15319.0;CAMBISSOLO
5661.0;13 (14);PB;Patos;-37.00527777777778;-6.016388888888889;242.0;110.0;150.0;4C2;15322.0;CAMBISSOLO
5663.0;14 (12);PB;Patos;-37.00527777777778;-6.016388888888889;270.0;0.0;15.0;Ap;15335.0;CAMBISSOLO
5663.0;14 (12);PB;Patos;-37.00527777777778;-6.016388888888889;270.0;15.0;45.0;Bi1;15336.0;CAMBISSOLO
5663.0;14 (12);PB;Patos;-37.00527777777778;-6.016388888888889;270.0;45.0;65.0;Bi2;15337.0;CAMBISSOLO
5663.0;14 (12);PB;Patos;-37.00527777777778;-6.016388888888889;270.0;65.0;90.0;Bi3;15338.0;CAMBISSOLO
5663.0;14 (12);PB;Patos;-37.00527777777778;-6.016388888888889;270.0;90.0;105.0;Bi4;15339.0;CAMBISSOLO
5663.0;14 (12);PB;Patos;-37.00527777777778;-6.016388888888889;270.0;105.0;160.0;Cr;15340.0;CAMBISSOLO
5653.0;15 (10);PB;Patos;-37.00527777777778;-6.016388888888889;265.0;0.0;15.0;A ;15341.0;CAMBISSOLO
5653.0;15 (10);PB;Patos;-37.00527777777778;-6.016388888888889;265.0;15.0;40.0;Bi1;15342.0;CAMBISSOLO
5653.0;15 (10);PB;Patos;-37.00527777777778;-6.016388888888889;265.0;40.0;60.0;Bi2;15343.0;CAMBISSOLO
5653.0;15 (10);PB;Patos;-37.00527777777778;-6.016388888888889;265.0;60.0;100.0;Bi3;15344.0;CAMBISSOLO
5653.0;15 (10);PB;Patos;-37.00527777777778;-6.016388888888889;265.0;100.0;230.0;Cr;15345.0;CAMBISSOLO
5653.0;15 (10);PB;Patos;-37.00527777777778;-6.016388888888889;265.0;230.0;;R;15346.0;CAMBISSOLO
5669.0;16 (06);PB;Patos;-37.005;-7.002777777777778;246.0;0.0;6.0;A;15349.0;CAMBISSOLO
5669.0;16 (06);PB;Patos;-37.005;-7.002777777777778;246.0;6.0;30.0;Bi;15351.0;CAMBISSOLO
5669.0;16 (06);PB;Patos;-37.005;-7.002777777777778;246.0;30.0;40.0;Cr;15353.0;CAMBISSOLO
5670.0;17 (16);PB;Patos;-37.00527777777778;-7.0;247.0;0.0;8.0;Ap;15355.0;CAMBISSOLO
5670.0;17 (16);PB;Patos;-37.00527777777778;-7.0;247.0;8.0;18.0;BA;15357.0;CAMBISSOLO
5670.0;17 (16);PB;Patos;-37.00527777777778;-7.0;247.0;18.0;33.0;Bi;15358.0;CAMBISSOLO
5670.0;17 (16);PB;Patos;-37.00527777777778;-7.0;247.0;33.0;75.0;Cr1;15359.0;CAMBISSOLO
5670.0;17 (16);PB;Patos;-37.00527777777778;-7.0;247.0;75.0;90.0;Cr2;15360.0;CAMBISSOLO
5671.0;18 (08);PB;Patos;-37.00527777777778;-7.0;243.0;0.0;15.0;A;15365.0;CAMBISSOLO
5671.0;18 (08);PB;Patos;-37.00527777777778;-7.0;243.0;15.0;31.0;2Bi1;15366.0;CAMBISSOLO
5671.0;18 (08);PB;Patos;-37.00527777777778;-7.0;243.0;31.0;60.0;2Bi2;15367.0;CAMBISSOLO
5671.0;18 (08);PB;Patos;-37.00527777777778;-7.0;243.0;60.0;90.0;2BC;15368.0;CAMBISSOLO
5672.0;19 (21);PB;Patos;-37.005;-6.016388888888889;243.0;0.0;4.0;A;15370.0;CAMBISSOLO
5672.0;19 (21);PB;Patos;-37.005;-6.016388888888889;243.0;4.0;14.0;Bi;15375.0;CAMBISSOLO
5672.0;19 (21);PB;Patos;-37.005;-6.016388888888889;243.0;20.0;50.0;Cr;15378.0;CAMBISSOLO
5675.0;20 (20);PB;Patos;-37.005;-6.016388888888889;243.0;0.0;3.0;A;15380.0;CAMBISSOLO
5675.0;20 (20);PB;Patos;-37.005;-6.016388888888889;243.0;3.0;13.0;Biv;15382.0;CAMBISSOLO
5675.0;20 (20);PB;Patos;-37.005;-6.016388888888889;243.0;13.0;23.0;B/Cr;15386.0;CAMBISSOLO
5675.0;20 (20);PB;Patos;-37.005;-6.016388888888889;243.0;23.0;123.0;Cr;15388.0;CAMBISSOLO
5676.0;21 (09);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;0.0;14.0;Ap;15389.0;CAMBISSOLO
5676.0;21 (09);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;14.0;35.0;Bt1;15390.0;CAMBISSOLO
5676.0;21 (09);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;35.0;70.0;Bt2;15392.0;CAMBISSOLO
5676.0;21 (09);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;70.0;105.0;BC;15395.0;CAMBISSOLO
5676.0;21 (09);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;105.0;150.0;2Cr;15397.0;CAMBISSOLO
5678.0;22 (17);PB;Patos;-37.005;-7.0;262.0;0.0;12.0;A1;15403.0;CAMBISSOLO
5678.0;22 (17);PB;Patos;-37.005;-7.0;262.0;12.0;29.0;A2;15405.0;CAMBISSOLO
5678.0;22 (17);PB;Patos;-37.005;-7.0;262.0;29.0;49.0;Bi1;15407.0;CAMBISSOLO
5678.0;22 (17);PB;Patos;-37.005;-7.0;262.0;49.0;70.0;Bi2;15409.0;CAMBISSOLO
5681.0;23 (11);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;0.0;18.0;Ap;15419.0;CAMBISSOLO
5681.0;23 (11);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;18.0;32.0;Bi1;15424.0;CAMBISSOLO
5681.0;23 (11);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;32.0;70.0;Bi2;15427.0;CAMBISSOLO
5681.0;23 (11);PB;Patos;-37.00527777777778;-6.016388888888889;260.0;70.0;200.0;Cr;15430.0;CAMBISSOLO
5682.0;24 (15);PB;Patos;-37.00527777777778;-6.016388888888889;240.0;0.0;10.0;Ap;15431.0;NEOSSOLO
5682.0;24 (15);PB;Patos;-37.00527777777778;-6.016388888888889;240.0;10.0;25.0;A2;15432.0;NEOSSOLO
5682.0;24 (15);PB;Patos;-37.00527777777778;-6.016388888888889;240.0;25.0;40.0;2C1;15433.0;NEOSSOLO
5682.0;24 (15);PB;Patos;-37.00527777777778;-6.016388888888889;240.0;40.0;80.0;3C2;15435.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;0.0;5.0;A;15438.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;5.0;14.0;2C1;15442.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;14.0;33.0;3C2;15444.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;33.0;50.0;4C3;15446.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;50.0;85.0;5C4;15448.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;85.0;105.0;6C5;15449.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;105.0;115.0;7C6;15450.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;115.0;130.0;8C7;15451.0;NEOSSOLO
5684.0;25 (18);PB;Patos;-37.005;-7.0;242.0;130.0;155.0;9C8;15453.0;NEOSSOLO
5687.0;26 (19);PB;Patos;-37.00555555555555;-6.016388888888889;290.0;0.0;20.0;A;15456.0;NEOSSOLO
5687.0;26 (19);PB;Patos;-37.00555555555555;-6.016388888888889;290.0;20.0;;R;15458.0;NEOSSOLO
6032.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;0.0;17.0;A;16870.0;ARGISSOLO
6032.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;17.0;28.0;Bi1;16872.0;ARGISSOLO
6032.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;28.0;55.0;Bt2;16874.0;ARGISSOLO
6032.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;55.0;100.0;Bt3;16875.0;ARGISSOLO
6032.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;100.0;140.0;BC1;16877.0;ARGISSOLO
6032.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;140.0;180.0;BC2;16878.0;ARGISSOLO
6035.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;0.0;20.0;A;16885.0;PLANOSSOLO
6035.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;20.0;40.0;2Btn;16886.0;PLANOSSOLO
6035.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;40.0;90.0;2Btnz1;16887.0;PLANOSSOLO
6035.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;90.0;115.0;3Btnz2;16889.0;PLANOSSOLO
6035.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;115.0;145.0;4Btzn3;16890.0;PLANOSSOLO
6035.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;145.0;180.0;5Cnz1;16891.0;PLANOSSOLO
6035.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;180.0;220.0;5Cnz2;16892.0;PLANOSSOLO
6037.0;11 V RCC;PB;Sousa;-38.00416666666667;-6.0119444444444445;220.0;0.0;15.0;A;16893.0;VERTISSOLO
6037.0;11 V RCC;PB;Sousa;-38.00416666666667;-6.0119444444444445;220.0;15.0;40.0;Bv1/Cv1;16894.0;VERTISSOLO
6037.0;11 V RCC;PB;Sousa;-38.00416666666667;-6.0119444444444445;220.0;40.0;110.0;Bv2/Cv2;16895.0;VERTISSOLO
6037.0;11 V RCC;PB;Sousa;-38.00416666666667;-6.0119444444444445;220.0;110.0;125.0;B/C;16896.0;VERTISSOLO
6037.0;11 V RCC;PB;Sousa;-38.00416666666667;-6.0119444444444445;220.0;125.0;140.0;Crk;16897.0;VERTISSOLO
7461.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;0.0;17.0;A;22154.0;ARGISSOLO
7461.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;17.0;28.0;Bt1;22155.0;ARGISSOLO
7461.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;28.0;55.0;Bt2;22156.0;ARGISSOLO
7461.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;55.0;100.0;Bt3;22157.0;ARGISSOLO
7461.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;100.0;140.0;BC1;22158.0;ARGISSOLO
7461.0;09 V RCC;PB;São João do Rio do Peixe;-38.005833333333335;-6.010555555555555;325.0;140.0;180.0;BC2;22159.0;ARGISSOLO
7463.0;10 V RCC;PB;Sousa;-38.005;-6.0119444444444445;230.0;0.0;20.0;A;22160.0;GLEISSOLO
